chemsys,molarity__Formic Acid (M),prepare__Formic Acid,prepare_FinalVolume (mL),reagent_index,reagent_DispensedVolume (mL),reaction_id
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.019999999999999997,2021-03-12T18_02_56.329616+00_00_HC_E7
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.028,2021-03-12T18_02_56.329616+00_00_HC_G7
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.028,2021-03-12T18_02_56.329616+00_00_HC_A9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.043,2021-03-12T18_02_56.329616+00_00_HC_C9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.03799999999999999,2021-03-12T18_02_56.329616+00_00_HC_E9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.011,2021-03-12T18_02_56.329616+00_00_HC_G9
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.094,2021-03-12T18_02_56.329616+00_00_HC_A11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.001,2021-03-12T18_02_56.329616+00_00_HC_C11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.107,2021-03-12T18_02_56.329616+00_00_HC_E11
Formic_Acid,26.504453617206167,4.86 milliliter,4.86,7,0.001,2021-03-12T18_02_56.329616+00_00_HC_G11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.094,2021-03-15T16_04_45.792121+00_00_HC_A1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.007,2021-03-15T16_04_45.792121+00_00_HC_C1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.018000000000000002,2021-03-15T16_04_45.792121+00_00_HC_E1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.044,2021-03-15T16_04_45.792121+00_00_HC_G1
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06,2021-03-15T16_04_45.792121+00_00_HC_A3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.045,2021-03-15T16_04_45.792121+00_00_HC_C3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.036000000000000004,2021-03-15T16_04_45.792121+00_00_HC_E3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.083,2021-03-15T16_04_45.792121+00_00_HC_G3
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.11699999999999999,2021-03-15T16_04_45.792121+00_00_HC_A5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.024999999999999998,2021-03-15T16_04_45.792121+00_00_HC_C5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.039999999999999994,2021-03-15T16_04_45.792121+00_00_HC_E5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.043,2021-03-15T16_04_45.792121+00_00_HC_G5
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.014,2021-03-15T16_04_45.792121+00_00_HC_A7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.002,2021-03-15T16_04_45.792121+00_00_HC_C7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.004,2021-03-15T16_04_45.792121+00_00_HC_E7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.11399999999999999,2021-03-15T16_04_45.792121+00_00_HC_G7
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.018999999999999996,2021-03-15T16_04_45.792121+00_00_HC_A9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.104,2021-03-15T16_04_45.792121+00_00_HC_C9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.032999999999999995,2021-03-15T16_04_45.792121+00_00_HC_E9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.041,2021-03-15T16_04_45.792121+00_00_HC_G9
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.006,2021-03-15T16_04_45.792121+00_00_HC_A11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.118,2021-03-15T16_04_45.792121+00_00_HC_C11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.089,2021-03-15T16_04_45.792121+00_00_HC_E11
Formic_Acid,26.50445361720617,10.0 milliliter,10.0,7,0.06899999999999999,2021-03-15T16_04_45.792121+00_00_HC_G11
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.029,2021-03-16T15_21_33.108346+00_00_HC_A1
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.007,2021-03-16T15_21_33.108346+00_00_HC_C1
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.043,2021-03-16T15_21_33.108346+00_00_HC_E1
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.11499999999999999,2021-03-16T15_21_33.108346+00_00_HC_G1
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.031,2021-03-16T15_21_33.108346+00_00_HC_A3
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.058,2021-03-16T15_21_33.108346+00_00_HC_C3
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.007,2021-03-16T15_21_33.108346+00_00_HC_E3
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.13099999999999998,2021-03-16T15_21_33.108346+00_00_HC_G3
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.034,2021-03-16T15_21_33.108346+00_00_HC_A5
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.116,2021-03-16T15_21_33.108346+00_00_HC_C5
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.002,2021-03-16T15_21_33.108346+00_00_HC_E5
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.051,2021-03-16T15_21_33.108346+00_00_HC_G5
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.127,2021-03-16T15_21_33.108346+00_00_HC_A7
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.056,2021-03-16T15_21_33.108346+00_00_HC_C7
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.058,2021-03-16T15_21_33.108346+00_00_HC_E7
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.023,2021-03-16T15_21_33.108346+00_00_HC_G7
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.06999999999999999,2021-03-16T15_21_33.108346+00_00_HC_A9
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.111,2021-03-16T15_21_33.108346+00_00_HC_C9
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.116,2021-03-16T15_21_33.108346+00_00_HC_E9
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.037,2021-03-16T15_21_33.108346+00_00_HC_G9
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.001,2021-03-16T15_21_33.108346+00_00_HC_A11
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.125,2021-03-16T15_21_33.108346+00_00_HC_C11
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.001,2021-03-16T15_21_33.108346+00_00_HC_E11
Formic_Acid,26.50445361720617,5.36 milliliter,5.36,7,0.015,2021-03-16T15_21_33.108346+00_00_HC_G11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.094,2021-04-12T14_57_39.206341+00_00_LBL_A1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.007,2021-04-12T14_57_39.206341+00_00_LBL_C1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.018000000000000002,2021-04-12T14_57_39.206341+00_00_LBL_E1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.044,2021-04-12T14_57_39.206341+00_00_LBL_G1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.06,2021-04-12T14_57_39.206341+00_00_LBL_A3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.045,2021-04-12T14_57_39.206341+00_00_LBL_C3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.036000000000000004,2021-04-12T14_57_39.206341+00_00_LBL_E3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.083,2021-04-12T14_57_39.206341+00_00_LBL_G3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.11699999999999999,2021-04-12T14_57_39.206341+00_00_LBL_A5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.024999999999999998,2021-04-12T14_57_39.206341+00_00_LBL_C5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.039999999999999994,2021-04-12T14_57_39.206341+00_00_LBL_E5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.043,2021-04-12T14_57_39.206341+00_00_LBL_G5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.014,2021-04-12T14_57_39.206341+00_00_LBL_A7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.002,2021-04-12T14_57_39.206341+00_00_LBL_C7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.004,2021-04-12T14_57_39.206341+00_00_LBL_E7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.11399999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.018999999999999996,2021-04-12T14_57_39.206341+00_00_LBL_A9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.104,2021-04-12T14_57_39.206341+00_00_LBL_C9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.032999999999999995,2021-04-12T14_57_39.206341+00_00_LBL_E9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.041,2021-04-12T14_57_39.206341+00_00_LBL_G9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.006,2021-04-12T14_57_39.206341+00_00_LBL_A11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.118,2021-04-12T14_57_39.206341+00_00_LBL_C11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.089,2021-04-12T14_57_39.206341+00_00_LBL_E11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.06899999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.094,2021-04-13T16_48_39.165116+00_00_HC_A1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.007,2021-04-13T16_48_39.165116+00_00_HC_C1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.018000000000000002,2021-04-13T16_48_39.165116+00_00_HC_E1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.044,2021-04-13T16_48_39.165116+00_00_HC_G1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.06,2021-04-13T16_48_39.165116+00_00_HC_A3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.045,2021-04-13T16_48_39.165116+00_00_HC_C3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.036000000000000004,2021-04-13T16_48_39.165116+00_00_HC_E3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.083,2021-04-13T16_48_39.165116+00_00_HC_G3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.11699999999999999,2021-04-13T16_48_39.165116+00_00_HC_A5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.024999999999999998,2021-04-13T16_48_39.165116+00_00_HC_C5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.039999999999999994,2021-04-13T16_48_39.165116+00_00_HC_E5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.043,2021-04-13T16_48_39.165116+00_00_HC_G5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.014,2021-04-13T16_48_39.165116+00_00_HC_A7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.002,2021-04-13T16_48_39.165116+00_00_HC_C7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.004,2021-04-13T16_48_39.165116+00_00_HC_E7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.11399999999999999,2021-04-13T16_48_39.165116+00_00_HC_G7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.018999999999999996,2021-04-13T16_48_39.165116+00_00_HC_A9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.104,2021-04-13T16_48_39.165116+00_00_HC_C9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.032999999999999995,2021-04-13T16_48_39.165116+00_00_HC_E9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.041,2021-04-13T16_48_39.165116+00_00_HC_G9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.006,2021-04-13T16_48_39.165116+00_00_HC_A11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.118,2021-04-13T16_48_39.165116+00_00_HC_C11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.089,2021-04-13T16_48_39.165116+00_00_HC_E11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.06899999999999999,2021-04-13T16_48_39.165116+00_00_HC_G11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.094,2021-05-07T15_59_56.954948+00_00_HC_A1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.007,2021-05-07T15_59_56.954948+00_00_HC_C1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.018000000000000002,2021-05-07T15_59_56.954948+00_00_HC_E1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.044,2021-05-07T15_59_56.954948+00_00_HC_G1
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.06,2021-05-07T15_59_56.954948+00_00_HC_A3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.045,2021-05-07T15_59_56.954948+00_00_HC_C3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.036000000000000004,2021-05-07T15_59_56.954948+00_00_HC_E3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.083,2021-05-07T15_59_56.954948+00_00_HC_G3
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.11699999999999999,2021-05-07T15_59_56.954948+00_00_HC_A5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.024999999999999998,2021-05-07T15_59_56.954948+00_00_HC_C5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.039999999999999994,2021-05-07T15_59_56.954948+00_00_HC_E5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.043,2021-05-07T15_59_56.954948+00_00_HC_G5
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.014,2021-05-07T15_59_56.954948+00_00_HC_A7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.002,2021-05-07T15_59_56.954948+00_00_HC_C7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.004,2021-05-07T15_59_56.954948+00_00_HC_E7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.11399999999999999,2021-05-07T15_59_56.954948+00_00_HC_G7
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.018999999999999996,2021-05-07T15_59_56.954948+00_00_HC_A9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.104,2021-05-07T15_59_56.954948+00_00_HC_C9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.032999999999999995,2021-05-07T15_59_56.954948+00_00_HC_E9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.041,2021-05-07T15_59_56.954948+00_00_HC_G9
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.006,2021-05-07T15_59_56.954948+00_00_HC_A11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.118,2021-05-07T15_59_56.954948+00_00_HC_C11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.089,2021-05-07T15_59_56.954948+00_00_HC_E11
Formic_Acid,26.504453617206163,7.22 milliliter,7.22,7,0.06899999999999999,2021-05-07T15_59_56.954948+00_00_HC_G11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.094,2021-05-12T16_02_04.291158+00_00_LBL_A1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.007,2021-05-12T16_02_04.291158+00_00_LBL_C1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.018000000000000002,2021-05-12T16_02_04.291158+00_00_LBL_E1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.044,2021-05-12T16_02_04.291158+00_00_LBL_G1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.06,2021-05-12T16_02_04.291158+00_00_LBL_A3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.045,2021-05-12T16_02_04.291158+00_00_LBL_C3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.036000000000000004,2021-05-12T16_02_04.291158+00_00_LBL_E3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.083,2021-05-12T16_02_04.291158+00_00_LBL_G3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.11699999999999999,2021-05-12T16_02_04.291158+00_00_LBL_A5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.024999999999999998,2021-05-12T16_02_04.291158+00_00_LBL_C5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.039999999999999994,2021-05-12T16_02_04.291158+00_00_LBL_E5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.043,2021-05-12T16_02_04.291158+00_00_LBL_G5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.014,2021-05-12T16_02_04.291158+00_00_LBL_A7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.002,2021-05-12T16_02_04.291158+00_00_LBL_C7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.004,2021-05-12T16_02_04.291158+00_00_LBL_E7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.11399999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.018999999999999996,2021-05-12T16_02_04.291158+00_00_LBL_A9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.104,2021-05-12T16_02_04.291158+00_00_LBL_C9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.032999999999999995,2021-05-12T16_02_04.291158+00_00_LBL_E9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.041,2021-05-12T16_02_04.291158+00_00_LBL_G9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.006,2021-05-12T16_02_04.291158+00_00_LBL_A11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.118,2021-05-12T16_02_04.291158+00_00_LBL_C11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.089,2021-05-12T16_02_04.291158+00_00_LBL_E11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.06899999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.094,2021-05-12T17_53_13.165008+00_00_HC_A1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.007,2021-05-12T17_53_13.165008+00_00_HC_C1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.018000000000000002,2021-05-12T17_53_13.165008+00_00_HC_E1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.044,2021-05-12T17_53_13.165008+00_00_HC_G1
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.06,2021-05-12T17_53_13.165008+00_00_HC_A3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.045,2021-05-12T17_53_13.165008+00_00_HC_C3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.036000000000000004,2021-05-12T17_53_13.165008+00_00_HC_E3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.083,2021-05-12T17_53_13.165008+00_00_HC_G3
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.11699999999999999,2021-05-12T17_53_13.165008+00_00_HC_A5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.024999999999999998,2021-05-12T17_53_13.165008+00_00_HC_C5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.039999999999999994,2021-05-12T17_53_13.165008+00_00_HC_E5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.043,2021-05-12T17_53_13.165008+00_00_HC_G5
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.014,2021-05-12T17_53_13.165008+00_00_HC_A7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.002,2021-05-12T17_53_13.165008+00_00_HC_C7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.004,2021-05-12T17_53_13.165008+00_00_HC_E7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.11399999999999999,2021-05-12T17_53_13.165008+00_00_HC_G7
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.018999999999999996,2021-05-12T17_53_13.165008+00_00_HC_A9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.104,2021-05-12T17_53_13.165008+00_00_HC_C9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.032999999999999995,2021-05-12T17_53_13.165008+00_00_HC_E9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.041,2021-05-12T17_53_13.165008+00_00_HC_G9
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.006,2021-05-12T17_53_13.165008+00_00_HC_A11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.118,2021-05-12T17_53_13.165008+00_00_HC_C11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.089,2021-05-12T17_53_13.165008+00_00_HC_E11
Formic_Acid,26.504453617206167,5.22 milliliter,5.22,7,0.06899999999999999,2021-05-12T17_53_13.165008+00_00_HC_G11
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.008,2021-05-17T18_21_49.529476+00_00_HC_A1
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.043,2021-05-17T18_21_49.529476+00_00_HC_C1
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.009000000000000001,2021-05-17T18_21_49.529476+00_00_HC_E1
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.004999999999999999,2021-05-17T18_21_49.529476+00_00_HC_G1
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.043,2021-05-17T18_21_49.529476+00_00_HC_A3
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.083,2021-05-17T18_21_49.529476+00_00_HC_C3
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.004,2021-05-17T18_21_49.529476+00_00_HC_E3
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.018999999999999996,2021-05-17T18_21_49.529476+00_00_HC_G3
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.03,2021-05-17T18_21_49.529476+00_00_HC_A5
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.03,2021-05-17T18_21_49.529476+00_00_HC_C5
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.017,2021-05-17T18_21_49.529476+00_00_HC_E5
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.011,2021-05-17T18_21_49.529476+00_00_HC_G5
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.075,2021-05-17T18_21_49.529476+00_00_HC_A7
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.048,2021-05-17T18_21_49.529476+00_00_HC_C7
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.047,2021-05-17T18_21_49.529476+00_00_HC_E7
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.009000000000000001,2021-05-17T18_21_49.529476+00_00_HC_G7
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.126,2021-05-17T18_21_49.529476+00_00_HC_A9
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.004999999999999999,2021-05-17T18_21_49.529476+00_00_HC_C9
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.017,2021-05-17T18_21_49.529476+00_00_HC_G9
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.003,2021-05-17T18_21_49.529476+00_00_HC_A11
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.022,2021-05-17T18_21_49.529476+00_00_HC_C11
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.054,2021-05-17T18_21_49.529476+00_00_HC_E11
Formic_Acid,26.504453617206167,5.7 milliliter,5.7,7,0.001,2021-05-17T18_21_49.529476+00_00_HC_G11
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.06599999999999999,2021-05-19T16_23_27.948542+00_00_HC_A1
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.015,2021-05-19T16_23_27.948542+00_00_HC_C1
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.018000000000000002,2021-05-19T16_23_27.948542+00_00_HC_E1
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.056,2021-05-19T16_23_27.948542+00_00_HC_G1
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.064,2021-05-19T16_23_27.948542+00_00_HC_A3
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.06499999999999999,2021-05-19T16_23_27.948542+00_00_HC_C3
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.014,2021-05-19T16_23_27.948542+00_00_HC_E3
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.018999999999999996,2021-05-19T16_23_27.948542+00_00_HC_G3
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.09099999999999998,2021-05-19T16_23_27.948542+00_00_HC_A5
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.09,2021-05-19T16_23_27.948542+00_00_HC_C5
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.06899999999999999,2021-05-19T16_23_27.948542+00_00_HC_E5
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.014,2021-05-19T16_23_27.948542+00_00_HC_G5
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.052,2021-05-19T16_23_27.948542+00_00_HC_A7
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.007,2021-05-19T16_23_27.948542+00_00_HC_C7
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.11299999999999999,2021-05-19T16_23_27.948542+00_00_HC_E7
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.103,2021-05-19T16_23_27.948542+00_00_HC_G7
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.004,2021-05-19T16_23_27.948542+00_00_HC_A9
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.008,2021-05-19T16_23_27.948542+00_00_HC_C9
Formic_Acid,26.50445361720617,5.11 milliliter,5.110000000000001,7,0.003,2021-05-19T16_23_27.948542+00_00_HC_E9
