chemsys,molarity__Dichloromethane (M),prepare__Dichloromethane,prepare_FinalVolume (mL),reagent_index,reagent_DispensedVolume (mL),reaction_id
Dichloromethane,15.659955257270694,24.4 milliliter,24.4,8,0.85,2021-02-08T21_20_17.803967+00_00_HC_G11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_A1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_C1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_E1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_G1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_A3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_C3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_E3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_G3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_A5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_C5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_E5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_G5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_A7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_C7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_E7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_G7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_A9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_C9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_E9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_G9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_A11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_C11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_E11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-11T15_34_05.927968+00_00_LBL_G11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_A1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_C1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_E1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_G1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_A3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_C3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_E3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_G3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_A5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_C5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_E5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_G5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_A7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_C7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_E7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_G7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_A9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_C9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_E9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_G9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_A11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_C11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_E11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-12T18_02_56.329616+00_00_HC_G11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_A1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_C1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_E1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_G1
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_A3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_C3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_E3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_G3
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_A5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_C5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_E5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_G5
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_A7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_C7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_E7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_G7
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_A9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_C9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_E9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_G9
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_A11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_C11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_E11
Dichloromethane,15.659955257270694,35.0 milliliter,35.0,8,0.7999999999999999,2021-03-15T16_04_45.792121+00_00_HC_G11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_A1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_C1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_E1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_G1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_A3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_C3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_E3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_G3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_A5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_C5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_E5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_G5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_A7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_C7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_E7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_G7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_A9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_C9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_E9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_G9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_A11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_C11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_E11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-03-16T15_21_33.108346+00_00_HC_G11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_A1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_C1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_E1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_A3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_C3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_E3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_A5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_C5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_E5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_A7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_C7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_E7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_A9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_C9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_E9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_A11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_C11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_E11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-12T14_57_39.206341+00_00_LBL_G11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_A1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_C1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_E1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_G1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_A3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_C3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_E3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_G3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_A5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_C5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_E5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_G5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_A7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_C7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_E7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_G7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_A9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_C9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_E9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_G9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_A11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_C11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_E11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-04-13T16_48_39.165116+00_00_HC_G11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_A1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_C1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_E1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_G1
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_A3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_C3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_E3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_G3
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_A5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_C5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_E5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_G5
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_A7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_C7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_E7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_G7
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_A9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_C9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_E9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_G9
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_A11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_C11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_E11
Dichloromethane,15.659955257270692,25.2 milliliter,25.2,8,0.7999999999999999,2021-05-07T15_59_56.954948+00_00_HC_G11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_A1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_C1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_E1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_A3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_C3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_E3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_A5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_C5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_E5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_A7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_C7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_E7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_A9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_C9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_E9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G9
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_A11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_C11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_E11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T16_02_04.291158+00_00_LBL_G11
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_A1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_C1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_E1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_G1
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_A3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_C3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_E3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_G3
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_A5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_C5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_E5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_G5
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_A7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_C7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_E7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_G7
Dichloromethane,15.659955257270694,23.2 milliliter,23.2,8,0.7999999999999999,2021-05-12T17_53_13.165008+00_00_HC_A9
